,date,symbol,open,high,low,close,Volume USD,Volume BTC
616,2016-10-17 00:00:00,BTC/USD,644.5,644.5,637.58,639.94,3133729.61,4892.75
617,2016-10-18 00:00:00,BTC/USD,639.94,641.98,632.93,639.33,3830126.91,6001.81
618,2016-10-19 00:00:00,BTC/USD,639.33,644.0,627.84,631.32,5722802.18,9011.42
619,2016-10-20 00:00:00,BTC/USD,630.88,633.61,628.0,632.57,2057690.55,3260.67
620,2016-10-21 00:00:00,BTC/USD,632.39,639.0,632.3,636.15,4519102.75,7104.2
621,2016-10-22 00:00:00,BTC/USD,635.91,672.2,635.06,662.86,6547462.57,9962.25
622,2016-10-23 00:00:00,BTC/USD,670.7,670.88,656.04,657.27,3524901.53,5326.15
623,2016-10-24 00:00:00,BTC/USD,658.0,659.41,654.01,655.03,3700418.96,5642.4
624,2016-10-25 00:00:00,BTC/USD,654.64,670.0,652.6,656.14,3319347.54,5027.14
625,2016-10-26 00:00:00,BTC/USD,659.32,685.84,659.32,678.03,7713750.03,11463.18
626,2016-10-27 00:00:00,BTC/USD,678.7,690.92,676.69,686.0,8653445.54,12640.25
627,2016-10-28 00:00:00,BTC/USD,686.0,695.34,681.08,692.76,6988256.81,10135.92
628,2016-10-29 00:00:00,BTC/USD,692.92,724.0,692.29,719.88,10379135.59,14617.19
629,2016-10-30 00:00:00,BTC/USD,706.03,716.66,696.96,701.74,7872202.15,11138.49
630,2016-10-31 00:00:00,BTC/USD,701.74,709.0,687.6,701.9,6037646.6,8616.83
631,2016-11-01 00:00:00,BTC/USD,701.6,746.55,701.39,734.15,16244648.75,22228.83
632,2016-11-02 00:00:00,BTC/USD,731.41,739.95,723.59,737.89,6133423.06,8390.26
633,2016-11-03 00:00:00,BTC/USD,747.18,753.65,676.0,690.07,19474723.44,26985.78
634,2016-11-04 00:00:00,BTC/USD,696.91,710.9,687.01,708.44,9788092.9,13970.17
635,2016-11-05 00:00:00,BTC/USD,706.83,713.88,700.82,708.39,4199214.57,5932.25
636,2016-11-06 00:00:00,BTC/USD,709.23,721.61,700.01,713.01,4932171.51,6925.85
637,2016-11-07 00:00:00,BTC/USD,712.71,712.71,700.02,707.84,2581469.17,3657.44
638,2016-11-08 00:00:00,BTC/USD,704.78,717.99,703.0,714.01,6460637.84,9071.32
639,2016-11-09 00:00:00,BTC/USD,714.01,743.06,708.5,723.85,11469224.85,15725.93
640,2016-11-10 00:00:00,BTC/USD,724.39,725.0,709.13,714.87,3112144.34,4350.98
641,2016-11-11 00:00:00,BTC/USD,714.87,719.37,712.03,714.8,3278768.94,4581.9
642,2016-11-12 00:00:00,BTC/USD,714.8,716.99,700.1,703.8,4382945.13,6192.79
643,2016-11-13 00:00:00,BTC/USD,703.4,706.47,687.6,703.97,5994772.12,8611.97
644,2016-11-14 00:00:00,BTC/USD,703.97,709.91,698.76,705.01,4121433.86,5859.33
645,2016-11-15 00:00:00,BTC/USD,705.01,720.05,705.01,712.18,5689605.52,7967.45
646,2016-11-16 00:00:00,BTC/USD,711.02,747.49,710.0,744.98,12831301.18,17513.11
647,2016-11-17 00:00:00,BTC/USD,746.3,763.85,735.0,739.99,10760816.71,14378.61
648,2016-11-18 00:00:00,BTC/USD,738.46,759.89,734.5,751.34,4921510.26,6569.83
649,2016-11-19 00:00:00,BTC/USD,753.97,759.99,740.0,753.38,4217587.41,5614.24
650,2016-11-20 00:00:00,BTC/USD,752.04,757.0,711.16,729.79,10181087.49,13885.32
651,2016-11-21 00:00:00,BTC/USD,729.99,740.6,728.08,738.78,5178002.71,7035.6
652,2016-11-22 00:00:00,BTC/USD,739.0,753.91,733.25,747.96,7030683.66,9448.73
653,2016-11-23 00:00:00,BTC/USD,750.4,750.4,730.79,740.0,4091687.43,5522.58
654,2016-11-24 00:00:00,BTC/USD,742.4,744.32,727.61,737.33,4414149.43,5998.68
655,2016-11-25 00:00:00,BTC/USD,736.62,741.12,730.0,740.42,2838940.68,3868.18
656,2016-11-26 00:00:00,BTC/USD,740.42,741.12,720.0,731.99,3341647.32,4569.84
657,2016-11-27 00:00:00,BTC/USD,731.26,736.19,722.51,722.83,2442728.77,3346.96
658,2016-11-28 00:00:00,BTC/USD,725.76,734.99,725.68,731.74,3012659.82,4119.76
659,2016-11-29 00:00:00,BTC/USD,731.99,734.89,728.68,730.66,4091589.55,5589.42
660,2016-11-30 00:00:00,BTC/USD,730.72,743.14,728.98,740.0,3995889.49,5415.17
661,2016-12-01 00:00:00,BTC/USD,740.0,756.0,739.2,754.49,9966197.7,13284.58
662,2016-12-02 00:00:00,BTC/USD,755.43,779.21,755.37,774.01,10098599.97,13117.28
663,2016-12-03 00:00:00,BTC/USD,774.6,774.6,755.98,764.41,4295061.63,5615.49
664,2016-12-04 00:00:00,BTC/USD,764.27,769.99,758.82,767.85,3045714.4,3985.15
665,2016-12-05 00:00:00,BTC/USD,767.84,768.97,744.59,752.55,7432119.1,9868.74
666,2016-12-06 00:00:00,BTC/USD,752.51,758.5,750.88,756.81,3960046.65,5242.79
667,2016-12-07 00:00:00,BTC/USD,756.97,774.92,746.16,767.4,7965566.12,10417.69
668,2016-12-08 00:00:00,BTC/USD,765.01,773.2,762.66,768.08,3555555.05,4629.65
669,2016-12-09 00:00:00,BTC/USD,767.2,772.72,765.0,770.5,2732458.36,3552.53
670,2016-12-10 00:00:00,BTC/USD,770.03,777.77,770.03,773.35,2291986.43,2961.21
671,2016-12-11 00:00:00,BTC/USD,773.71,773.71,761.84,768.32,2779261.55,3626.83
672,2016-12-12 00:00:00,BTC/USD,770.21,785.0,770.21,778.0,5169955.74,6648.83
673,2016-12-13 00:00:00,BTC/USD,778.0,788.87,762.89,779.63,4275048.88,5494.92
674,2016-12-14 00:00:00,BTC/USD,776.16,781.16,771.15,774.5,2763541.43,3555.55
675,2016-12-15 00:00:00,BTC/USD,775.08,780.12,775.08,777.31,2404366.75,3091.04
676,2016-12-16 00:00:00,BTC/USD,777.79,785.06,775.85,784.08,3563603.38,4557.82
677,2016-12-17 00:00:00,BTC/USD,784.47,793.0,782.93,790.99,4418937.47,5598.39
678,2016-12-18 00:00:00,BTC/USD,790.99,792.8,784.36,790.32,1641743.23,2080.48
679,2016-12-19 00:00:00,BTC/USD,790.13,792.27,787.75,791.07,1557918.92,1971.55
680,2016-12-20 00:00:00,BTC/USD,790.67,802.0,787.86,801.42,4831047.02,6089.73
681,2016-12-21 00:00:00,BTC/USD,796.27,828.69,796.27,825.99,11058236.97,13546.39
682,2016-12-22 00:00:00,BTC/USD,830.0,874.0,828.35,860.02,12023333.04,14034.74
683,2016-12-23 00:00:00,BTC/USD,859.19,920.0,859.09,914.36,21424037.76,23867.29
684,2016-12-24 00:00:00,BTC/USD,919.5,919.99,882.53,893.02,6141697.35,6807.15
685,2016-12-25 00:00:00,BTC/USD,893.67,904.55,858.62,899.15,9919489.48,11292.61
686,2016-12-26 00:00:00,BTC/USD,903.53,920.0,894.21,907.71,9827247.08,10835.49
687,2016-12-27 00:00:00,BTC/USD,905.68,940.0,903.51,929.87,8007783.28,8627.88
688,2016-12-28 00:00:00,BTC/USD,943.14,983.0,940.0,982.99,17988450.26,18747.03
689,2016-12-29 00:00:00,BTC/USD,977.41,983.0,945.0,976.5,19266878.36,19891.9
690,2016-12-30 00:00:00,BTC/USD,970.0,971.0,929.5,960.04,16597068.3,17451.89
691,2016-12-31 00:00:00,BTC/USD,960.25,967.99,945.01,965.06,6221828.54,6507.53
692,2017-01-01 00:00:00,BTC/USD,965.03,1006.5,961.26,1000.0,11936275.58,12067.43
693,2017-01-02 00:00:00,BTC/USD,998.01,1035.0,994.1,1020.0,19527038.58,19162.22
694,2017-01-03 00:00:00,BTC/USD,1020.7,1038.7,1013.5,1038.6,12223004.43,11933.65
695,2017-01-04 00:00:00,BTC/USD,1038.9,1150.0,1036.4,1137.3,53619868.88,48895.2
696,2017-01-05 00:00:00,BTC/USD,1128.8,1166.0,851.0,988.1,70871745.44,69349.58
697,2017-01-06 00:00:00,BTC/USD,1003.9,1025.0,871.0,892.72,45814192.85,49640.17
698,2017-01-07 00:00:00,BTC/USD,896.9,911.09,815.0,899.87,26423271.54,30463.8
699,2017-01-08 00:00:00,BTC/USD,905.2,943.6,890.0,907.19,22020064.38,23992.48
700,2017-01-09 00:00:00,BTC/USD,914.78,914.9,875.0,906.25,12321576.78,13765.25
701,2017-01-10 00:00:00,BTC/USD,902.01,918.0,895.48,909.51,8766481.46,9652.63
702,2017-01-11 00:00:00,BTC/USD,908.89,923.66,760.0,786.44,36951421.76,44820.92
703,2017-01-12 00:00:00,BTC/USD,748.34,831.18,740.2,814.8,19261550.83,24502.69
704,2017-01-13 00:00:00,BTC/USD,814.8,832.39,775.61,825.89,18592012.31,23023.94
705,2017-01-14 00:00:00,BTC/USD,833.37,838.54,800.03,816.63,7861314.23,9547.12
706,2017-01-15 00:00:00,BTC/USD,820.02,822.98,805.03,821.15,3598559.21,4417.07
707,2017-01-16 00:00:00,BTC/USD,820.3,837.89,813.94,829.47,5024260.93,6079.14
708,2017-01-17 00:00:00,BTC/USD,830.98,910.8,828.0,904.1,19180739.03,21795.91
709,2017-01-18 00:00:00,BTC/USD,906.4,913.85,847.23,876.5,14598995.22,16596.61
710,2017-01-19 00:00:00,BTC/USD,892.49,910.03,883.55,899.97,10162566.97,11342.3
711,2017-01-20 00:00:00,BTC/USD,901.7,904.85,883.06,893.51,6875233.15,7669.49
712,2017-01-21 00:00:00,BTC/USD,894.47,931.01,893.89,924.28,8961827.67,9754.04
713,2017-01-22 00:00:00,BTC/USD,925.7,939.8,892.0,917.12,13624445.01,14843.05
714,2017-01-23 00:00:00,BTC/USD,924.07,928.82,910.01,919.0,7056920.61,7671.57
715,2017-01-24 00:00:00,BTC/USD,894.29,927.34,887.5,892.11,12551703.45,13892.71
716,2017-01-25 00:00:00,BTC/USD,887.66,899.61,884.2,893.19,7768262.04,8709.61
717,2017-01-26 00:00:00,BTC/USD,898.21,917.64,893.49,915.98,6059441.02,6675.93
718,2017-01-27 00:00:00,BTC/USD,916.01,922.16,905.05,916.37,6929366.59,7567.15
719,2017-01-28 00:00:00,BTC/USD,916.37,923.99,915.01,919.14,2795500.51,3040.76
720,2017-01-29 00:00:00,BTC/USD,919.53,922.99,910.72,912.99,2066392.58,2252.86
721,2017-01-30 00:00:00,BTC/USD,911.01,920.87,910.01,919.11,2451141.67,2671.63
722,2017-01-31 00:00:00,BTC/USD,917.3,969.4,916.93,968.42,13686424.05,14406.69
723,2017-02-01 00:00:00,BTC/USD,966.19,985.0,960.1,984.01,9123887.74,9400.31
724,2017-02-02 00:00:00,BTC/USD,985.97,1010.5,970.1,1006.5,13574833.24,13657.81
725,2017-02-03 00:00:00,BTC/USD,1005.7,1020.5,986.11,1013.0,14909121.69,14772.11
726,2017-02-04 00:00:00,BTC/USD,1018.8,1040.0,1001.6,1031.8,10996257.41,10742.86
727,2017-02-05 00:00:00,BTC/USD,1030.1,1033.0,995.1,1010.0,9839573.86,9699.74
728,2017-02-06 00:00:00,BTC/USD,1007.5,1026.3,1007.5,1023.0,7179731.27,7042.02
729,2017-02-07 00:00:00,BTC/USD,1022.3,1055.0,1021.7,1053.6,11266504.53,10798.44
730,2017-02-08 00:00:00,BTC/USD,1056.4,1068.2,1007.1,1055.0,18758915.89,17941.52
731,2017-02-09 00:00:00,BTC/USD,1053.4,1078.0,936.34,980.0,42679181.37,42868.34
732,2017-02-10 00:00:00,BTC/USD,988.0,1002.0,949.36,994.79,17500537.07,17979.64
733,2017-02-11 00:00:00,BTC/USD,993.5,1009.0,984.01,1002.8,7455668.53,7451.37
734,2017-02-12 00:00:00,BTC/USD,1000.5,1005.4,992.33,996.01,3472392.39,3480.13
735,2017-02-13 00:00:00,BTC/USD,996.46,1004.7,974.22,995.69,7264029.42,7339.07
736,2017-02-14 00:00:00,BTC/USD,996.83,1019.0,988.6,1013.1,9550601.55,9476.04
737,2017-02-15 00:00:00,BTC/USD,1013.8,1018.2,1002.3,1013.9,4080423.01,4036.46
738,2017-02-16 00:00:00,BTC/USD,1013.9,1045.8,1013.9,1038.5,8988965.55,8707.86
739,2017-02-17 00:00:00,BTC/USD,1038.5,1067.4,1033.2,1056.2,11691304.5,11115.68
740,2017-02-18 00:00:00,BTC/USD,1056.2,1071.1,1053.1,1059.8,5858277.52,5505.34
741,2017-02-19 00:00:00,BTC/USD,1059.8,1066.0,1045.0,1056.2,5030002.75,4765.98
742,2017-02-20 00:00:00,BTC/USD,1056.2,1110.0,1040.1,1091.2,8176376.26,7640.54
743,2017-02-21 00:00:00,BTC/USD,1091.2,1134.0,1085.0,1129.6,20601253.56,18565.39
744,2017-02-22 00:00:00,BTC/USD,1129.6,1140.0,1106.4,1125.5,11026375.97,9807.18
745,2017-02-23 00:00:00,BTC/USD,1125.5,1197.0,1116.5,1189.8,22159225.71,19114.57
746,2017-02-24 00:00:00,BTC/USD,1189.8,1222.4,1110.0,1185.4,38169142.89,32348.11
747,2017-02-25 00:00:00,BTC/USD,1185.4,1189.9,1131.3,1153.0,14486484.76,12540.19
748,2017-02-26 00:00:00,BTC/USD,1153.0,1186.1,1130.7,1178.3,9938097.01,8531.3
749,2017-02-27 00:00:00,BTC/USD,1178.3,1204.0,1170.0,1195.5,10391542.37,8751.5
750,2017-02-28 00:00:00,BTC/USD,1195.5,1216.0,1176.6,1189.1,16251499.88,13608.74
751,2017-03-01 00:00:00,BTC/USD,1189.1,1236.4,1186.0,1233.2,20165589.45,16589.62
752,2017-03-02 00:00:00,BTC/USD,1233.2,1285.9,1212.0,1258.0,26536494.73,21274.82
753,2017-03-03 00:00:00,BTC/USD,1258.0,1294.9,1256.2,1289.2,20748814.46,16223.73
754,2017-03-04 00:00:00,BTC/USD,1289.2,1291.9,1240.0,1267.8,14131545.81,11156.61
755,2017-03-05 00:00:00,BTC/USD,1267.8,1279.9,1245.0,1278.4,8495853.37,6711.15
756,2017-03-06 00:00:00,BTC/USD,1278.4,1287.8,1268.0,1279.2,10069995.03,7875.3
757,2017-03-07 00:00:00,BTC/USD,1279.2,1282.0,1185.0,1232.4,35444302.78,28634.69
758,2017-03-08 00:00:00,BTC/USD,1232.4,1243.6,1142.2,1150.0,41164704.13,34649.53
759,2017-03-09 00:00:00,BTC/USD,1150.0,1207.6,1136.0,1190.4,22985798.25,19542.81
760,2017-03-10 00:00:00,BTC/USD,1190.4,1338.7,958.5,1115.4,66675093.83,56612.42
761,2017-03-11 00:00:00,BTC/USD,1115.4,1196.6,1101.2,1172.4,27539084.24,23699.4
762,2017-03-12 00:00:00,BTC/USD,1172.4,1232.7,1166.8,1224.4,16371340.63,13629.31
763,2017-03-13 00:00:00,BTC/USD,1224.4,1247.3,1206.7,1238.5,21246366.91,17282.94
764,2017-03-14 00:00:00,BTC/USD,1238.5,1258.8,1218.9,1245.0,16837507.4,13549.92
765,2017-03-15 00:00:00,BTC/USD,1245.0,1263.9,1241.0,1256.1,17720357.95,14153.19
766,2017-03-16 00:00:00,BTC/USD,1256.1,1259.7,1132.5,1168.6,61493975.27,51338.7
767,2017-03-17 00:00:00,BTC/USD,1168.6,1169.8,1065.0,1070.4,66236411.01,59061.2
768,2017-03-18 00:00:00,BTC/USD,1070.4,1097.9,935.11,971.5,87475913.86,87255.4
769,2017-03-19 00:00:00,BTC/USD,971.5,1059.0,969.4,1016.5,40991432.89,40435.31
770,2017-03-20 00:00:00,BTC/USD,1016.5,1054.2,1011.0,1040.5,21212069.7,20484.88
771,2017-03-21 00:00:00,BTC/USD,1040.5,1122.3,1039.0,1115.9,36344220.97,33381.35
772,2017-03-22 00:00:00,BTC/USD,1115.9,1116.0,985.55,1039.1,42990868.14,41239.79
773,2017-03-23 00:00:00,BTC/USD,1039.1,1055.0,1018.0,1032.7,20037335.53,19283.92
774,2017-03-24 00:00:00,BTC/USD,1032.7,1034.6,928.0,942.13,42338719.65,43350.36
775,2017-03-25 00:00:00,BTC/USD,942.13,981.0,888.2,972.17,42792746.73,45924.28
776,2017-03-26 00:00:00,BTC/USD,972.17,1006.0,950.1,968.9,32316600.16,33195.11
777,2017-03-27 00:00:00,BTC/USD,968.9,1046.9,960.1,1042.7,32244772.04,31886.1
778,2017-03-28 00:00:00,BTC/USD,1042.7,1068.9,1016.2,1044.7,26313485.18,25220.46
779,2017-03-29 00:00:00,BTC/USD,1044.7,1059.0,1008.5,1041.8,23084270.85,22301.89
780,2017-03-30 00:00:00,BTC/USD,1041.8,1053.5,1021.2,1041.2,25605061.88,24746.81
781,2017-03-31 00:00:00,BTC/USD,1041.2,1089.4,1035.0,1081.5,29174843.35,27459.61
782,2017-04-01 00:00:00,BTC/USD,1081.5,1106.9,1070.0,1093.5,18440048.86,16953.81
783,2017-04-02 00:00:00,BTC/USD,1093.5,1118.2,1080.9,1107.5,22435521.05,20369.3
784,2017-04-03 00:00:00,BTC/USD,1107.5,1159.9,1107.5,1150.1,34513229.49,30302.45
785,2017-04-04 00:00:00,BTC/USD,1150.1,1165.6,1124.0,1145.8,24188739.21,21145.77
786,2017-04-05 00:00:00,BTC/USD,1145.8,1146.7,1111.2,1140.4,25406760.05,22510.11
787,2017-04-06 00:00:00,BTC/USD,1140.4,1206.4,1140.3,1191.5,37339324.84,31794.65
788,2017-04-07 00:00:00,BTC/USD,1191.5,1209.0,1176.7,1196.6,24400444.04,20433.2
789,2017-04-08 00:00:00,BTC/USD,1196.6,1202.9,1171.0,1188.1,13067156.74,10989.02
790,2017-04-09 00:00:00,BTC/USD,1188.1,1226.9,1179.4,1215.9,19667411.36,16309.01
791,2017-04-10 00:00:00,BTC/USD,1215.9,1229.9,1208.0,1220.3,14035299.26,11517.74
792,2017-04-11 00:00:00,BTC/USD,1220.3,1244.7,1209.1,1235.6,11720426.44,9545.31
793,2017-04-12 00:00:00,BTC/USD,1235.6,1244.3,1221.0,1227.4,14759175.55,11999.5
794,2017-04-13 00:00:00,BTC/USD,1227.4,1235.3,1163.3,1187.0,22817952.66,19110.96
795,2017-04-14 00:00:00,BTC/USD,1187.0,1219.2,1184.0,1206.8,14810285.97,12297.2
796,2017-04-15 00:00:00,BTC/USD,1206.8,1215.0,1190.0,1193.3,11015585.81,9138.41
797,2017-04-16 00:00:00,BTC/USD,1193.3,1217.6,1190.1,1212.0,5433654.57,4499.8
798,2017-04-17 00:00:00,BTC/USD,1212.0,1247.0,1202.0,1240.0,18622067.58,15141.77
799,2017-04-18 00:00:00,BTC/USD,1240.0,1274.8,1237.0,1265.4,20275874.84,16097.61
800,2017-04-19 00:00:00,BTC/USD,1265.4,1272.0,1254.3,1260.5,9579217.64,7583.27
801,2017-04-20 00:00:00,BTC/USD,1260.5,1326.9,1259.9,1308.5,19984616.58,15456.63
802,2017-04-21 00:00:00,BTC/USD,1308.5,1333.1,1307.0,1327.1,10505552.47,7956.95
803,2017-04-22 00:00:00,BTC/USD,1327.1,1354.9,1290.0,1346.4,16346753.0,12356.73
804,2017-04-23 00:00:00,BTC/USD,1346.4,1359.0,1336.0,1355.2,10409002.74,7736.11
805,2017-04-24 00:00:00,BTC/USD,1355.2,1359.6,1325.0,1345.0,10609092.33,7911.37
806,2017-04-25 00:00:00,BTC/USD,1345.0,1378.5,1342.1,1371.1,11238296.76,8266.18
807,2017-04-26 00:00:00,BTC/USD,1371.1,1411.7,1362.3,1400.0,16251969.47,11690.18
808,2017-04-27 00:00:00,BTC/USD,1400.0,1449.7,1392.5,1440.3,14759655.17,10387.16
809,2017-04-28 00:00:00,BTC/USD,1440.3,1447.0,1366.0,1415.6,19644622.65,13986.09
810,2017-04-29 00:00:00,BTC/USD,1415.6,1439.5,1400.1,1423.6,12431449.26,8763.05
811,2017-04-30 00:00:00,BTC/USD,1423.6,1443.7,1400.1,1435.0,12101098.5,8510.98
812,2017-05-01 00:00:00,BTC/USD,1435.0,1560.0,1432.0,1533.0,33375127.11,22279.94
813,2017-05-02 00:00:00,BTC/USD,1533.0,1604.6,1473.0,1558.5,25884018.09,16659.38
814,2017-05-03 00:00:00,BTC/USD,1558.5,1627.0,1541.9,1619.0,26980775.65,17056.26
815,2017-05-04 00:00:00,BTC/USD,1619.0,1702.0,1519.0,1607.1,50799377.35,31378.22
816,2017-05-05 00:00:00,BTC/USD,1607.1,1665.9,1505.0,1545.1,51871512.19,32597.91
817,2017-05-06 00:00:00,BTC/USD,1545.1,1605.1,1540.1,1597.0,22074695.27,13997.28
818,2017-05-07 00:00:00,BTC/USD,1597.0,1632.5,1575.1,1619.9,22162927.54,13865.14
819,2017-05-08 00:00:00,BTC/USD,1619.9,1715.0,1618.9,1703.5,33262962.36,19871.59
820,2017-05-09 00:00:00,BTC/USD,1703.5,1815.0,1695.1,1760.0,54756178.46,31178.26
821,2017-05-10 00:00:00,BTC/USD,1760.0,1817.4,1722.3,1796.9,32949846.13,18588.64
822,2017-05-11 00:00:00,BTC/USD,1796.9,1908.1,1763.6,1853.9,45068615.33,24302.32
823,2017-05-12 00:00:00,BTC/USD,1853.9,1864.8,1700.2,1735.0,37990316.93,21271.8
824,2017-05-13 00:00:00,BTC/USD,1735.0,1825.0,1666.0,1819.5,28681202.38,16510.67
825,2017-05-14 00:00:00,BTC/USD,1819.5,1852.4,1775.2,1827.3,20586472.38,11318.56
826,2017-05-15 00:00:00,BTC/USD,1827.3,1830.4,1719.0,1772.0,27693607.32,15716.65
827,2017-05-16 00:00:00,BTC/USD,1772.0,1795.1,1728.0,1786.2,17346187.37,9817.99
828,2017-05-17 00:00:00,BTC/USD,1786.2,1894.0,1766.3,1870.0,29297180.18,15858.08
829,2017-05-18 00:00:00,BTC/USD,1870.0,1954.6,1861.0,1941.5,24536188.7,12882.35
830,2017-05-19 00:00:00,BTC/USD,1941.5,2000.0,1925.0,1966.5,45110082.63,22976.27
831,2017-05-20 00:00:00,BTC/USD,1966.5,2072.2,1962.9,2059.3,43456944.32,21664.61
832,2017-05-21 00:00:00,BTC/USD,2059.3,2099.1,2000.1,2026.6,35166623.04,17183.56
833,2017-05-22 00:00:00,BTC/USD,2026.6,2222.2,1978.0,2087.3,121940867.43,57087.49
834,2017-05-23 00:00:00,BTC/USD,2087.3,2264.2,2060.0,2249.6,49090411.42,22490.66
835,2017-05-24 00:00:00,BTC/USD,2249.6,2444.9,2246.1,2395.5,69164293.42,29488.9
836,2017-05-25 00:00:00,BTC/USD,2395.5,2690.0,2141.1,2268.1,134699209.58,55066.65
837,2017-05-26 00:00:00,BTC/USD,2268.1,2477.0,2007.0,2125.9,89238004.69,39589.38
838,2017-05-27 00:00:00,BTC/USD,2125.9,2210.8,1810.0,1980.2,92267027.05,46977.32
839,2017-05-28 00:00:00,BTC/USD,1980.2,2194.4,1950.0,2056.9,53060925.48,25725.32
840,2017-05-29 00:00:00,BTC/USD,2056.9,2249.8,1990.0,2207.4,35279361.31,16447.94
841,2017-05-30 00:00:00,BTC/USD,2207.4,2265.0,2080.1,2146.7,46720034.03,21397.71
842,2017-05-31 00:00:00,BTC/USD,2146.7,2241.0,2000.0,2191.83,45320695.64,21188.95
843,2017-06-01 00:00:00,BTC/USD,2191.83,2368.2,2187.3,2312.0,43379108.76,18938.92
844,2017-06-02 00:00:00,BTC/USD,2312.0,2408.0,2262.8,2405.9,29204914.55,12520.42
845,2017-06-03 00:00:00,BTC/USD,2405.9,2481.2,2347.6,2461.0,26001174.91,10732.24
846,2017-06-04 00:00:00,BTC/USD,2461.0,2498.0,2365.0,2488.2,28995793.57,11832.73
847,2017-06-05 00:00:00,BTC/USD,2488.2,2649.5,2480.0,2636.9,39246152.92,15369.56
848,2017-06-06 00:00:00,BTC/USD,2636.9,2899.7,2620.0,2844.6,118717043.02,42628.89
849,2017-06-07 00:00:00,BTC/USD,2844.6,2850.0,2600.1,2644.0,60330076.07,22050.98
850,2017-06-08 00:00:00,BTC/USD,2644.0,2789.5,2527.0,2781.5,45639701.26,16924.65
851,2017-06-09 00:00:00,BTC/USD,2781.5,2849.8,2763.9,2809.0,26702274.88,9494.04
852,2017-06-10 00:00:00,BTC/USD,2809.0,2890.5,2711.1,2806.0,45562093.73,16126.08
853,2017-06-11 00:00:00,BTC/USD,2806.0,3003.0,2793.4,2941.8,54954570.92,18980.55
854,2017-06-12 00:00:00,BTC/USD,2941.8,2962.2,2284.4,2569.6,126451791.74,48257.14
855,2017-06-13 00:00:00,BTC/USD,2569.6,2730.0,2528.1,2677.1,61324391.04,23124.31
856,2017-06-14 00:00:00,BTC/USD,2677.1,2722.42,2280.0,2394.3,86803512.1,34620.23
857,2017-06-15 00:00:00,BTC/USD,2394.3,2455.0,2046.0,2377.5,125760671.73,55738.49
858,2017-06-16 00:00:00,BTC/USD,2377.5,2487.0,2257.8,2437.5,53476135.5,22346.98
859,2017-06-17 00:00:00,BTC/USD,2437.5,2636.9,2368.1,2610.1,42015797.77,16601.01
860,2017-06-18 00:00:00,BTC/USD,2610.1,2640.0,2420.0,2491.4,50499863.25,19960.19
861,2017-06-19 00:00:00,BTC/USD,2491.4,2593.9,2480.0,2582.0,34819054.15,13698.93
862,2017-06-20 00:00:00,BTC/USD,2582.0,2780.0,2568.2,2715.3,54709113.3,20362.96
863,2017-06-21 00:00:00,BTC/USD,2715.3,2760.0,2572.3,2624.4,65430744.79,24496.32
864,2017-06-22 00:00:00,BTC/USD,2624.4,2709.0,2554.8,2672.8,40077838.0,15146.45
865,2017-06-23 00:00:00,BTC/USD,2672.8,2726.0,2652.0,2674.9,21864850.07,8126.1
866,2017-06-24 00:00:00,BTC/USD,2674.9,2700.0,2452.87,2502.6,43047591.02,16740.55
867,2017-06-25 00:00:00,BTC/USD,2502.6,2595.0,2368.3,2483.3,44957049.54,18107.65
868,2017-06-26 00:00:00,BTC/USD,2483.3,2510.4,2258.7,2393.6,85985427.82,36206.56
869,2017-06-27 00:00:00,BTC/USD,2393.6,2524.0,2207.8,2521.2,78678963.04,33419.14
870,2017-06-28 00:00:00,BTC/USD,2521.2,2566.8,2403.2,2518.2,54170917.75,21810.07
871,2017-06-29 00:00:00,BTC/USD,2518.2,2537.8,2424.0,2472.4,32230410.38,12942.98
872,2017-06-30 00:00:00,BTC/USD,2472.4,2511.1,2404.0,2420.6,25634710.44,10388.17
873,2017-07-01 00:00:00,BTC/USD,2420.6,2441.0,2291.0,2346.2,35604857.07,15052.06
874,2017-07-02 00:00:00,BTC/USD,2346.2,2476.3,2302.0,2445.1,28621662.22,12019.8
875,2017-07-03 00:00:00,BTC/USD,2445.1,2587.4,2416.2,2524.0,40442618.8,16084.42
876,2017-07-04 00:00:00,BTC/USD,2524.0,2628.6,2511.0,2579.9,40513200.27,15727.92
877,2017-07-05 00:00:00,BTC/USD,2579.9,2618.4,2477.9,2598.6,34467267.36,13512.94
878,2017-07-06 00:00:00,BTC/USD,2598.6,2607.1,2546.0,2593.2,25289999.3,9808.57
879,2017-07-07 00:00:00,BTC/USD,2593.2,2598.8,2447.0,2479.3,44219690.2,17667.53
880,2017-07-08 00:00:00,BTC/USD,2479.3,2542.6,2436.1,2542.0,24048730.84,9684.82
881,2017-07-09 00:00:00,BTC/USD,2542.0,2555.7,2470.8,2477.9,19575449.5,7769.32
882,2017-07-10 00:00:00,BTC/USD,2477.9,2499.9,2236.6,2318.3,66540407.9,28034.91
883,2017-07-11 00:00:00,BTC/USD,2318.3,2375.0,2182.0,2283.8,75687918.75,32962.41
884,2017-07-12 00:00:00,BTC/USD,2283.8,2397.0,2190.0,2375.6,50076595.45,21636.43
885,2017-07-13 00:00:00,BTC/USD,2375.6,2400.0,2293.1,2330.1,43028405.72,18394.72
886,2017-07-14 00:00:00,BTC/USD,2330.1,2345.6,2138.0,2206.5,61806442.77,27714.62
887,2017-07-15 00:00:00,BTC/USD,2206.5,2210.1,1975.1,1978.6,85778856.87,41683.1
